REFERENCE	 DEGRADED	 PESQMOS	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 tmp1.wav	 tmp2.wav	 SQValue=3.393	 3.393	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.964	 3.964	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.143	 4.143	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.154	 4.154	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.147	 4.147	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.151	 4.151	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.152	 4.152	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.415	 1.415	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.888	 1.888	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.143	 2.143	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.384	 2.384	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.551	 2.551	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.617	 2.617	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.828	 2.828	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.335	 3.335	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.114	 4.114	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.248	 4.248	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.417	 4.417	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.563	 1.563	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.115	 2.115	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.631	 2.631	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.972	 2.972	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.331	 3.331	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.763	 3.763	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.922	 3.922	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.950	 3.950	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.945	 3.945	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.926	 3.926	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.922	 3.922	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.573	 1.573	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.101	 2.101	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.652	 2.652	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.957	 2.957	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.349	 3.349	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.884	 3.884	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.016	 4.016	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.052	 4.052	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.053	 4.053	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.053	 4.053	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.053	 4.053	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.432	 1.432	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.793	 1.793	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.175	 2.175	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.437	 2.437	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.586	 2.586	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.713	 2.713	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.881	 2.881	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.311	 3.311	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.931	 3.931	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.043	 4.043	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.373	 4.373	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.630	 1.630	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.091	 2.091	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.593	 2.593	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.154	 3.154	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.431	 3.431	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.771	 3.771	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.756	 3.756	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.753	 3.753	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.743	 3.743	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.747	 3.747	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.742	 3.742	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.620	 1.620	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.139	 2.139	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.659	 2.659	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.225	 3.225	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.516	 3.516	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.921	 3.921	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.959	 3.959	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.992	 3.992	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.988	 3.988	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.983	 3.983	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.987	 3.987	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.329	 1.329	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.766	 1.766	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.138	 2.138	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.380	 2.380	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.576	 2.576	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.685	 2.685	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.833	 2.833	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.337	 3.337	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.138	 4.138	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.282	 4.282	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.428	 4.428	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.663	 1.663	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.169	 2.169	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.698	 2.698	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.012	 3.012	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.382	 3.382	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.584	 3.584	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.671	 3.671	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.669	 3.669	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.673	 3.673	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.664	 3.664	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.670	 3.670	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.626	 1.626	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.176	 2.176	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.705	 2.705	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.076	 3.076	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.483	 3.483	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.879	 3.879	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.934	 3.934	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.937	 3.937	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.937	 3.937	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.938	 3.938	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.937	 3.937	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.719	 1.719	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.069	 2.069	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.233	 2.233	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.596	 2.596	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.746	 2.746	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.856	 2.856	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.068	 3.068	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.453	 3.453	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.988	 3.988	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.084	 4.084	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.268	 4.268	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.879	 1.879	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.356	 2.356	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.593	 2.593	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.325	 3.325	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.563	 3.563	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.714	 3.714	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.756	 3.756	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.767	 3.767	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.767	 3.767	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.767	 3.767	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.766	 3.766	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.875	 1.875	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.380	 2.380	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.625	 2.625	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.391	 3.391	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.739	 3.739	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.880	 3.880	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.930	 3.930	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.921	 3.921	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.924	 3.924	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.923	 3.923	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.922	 3.922	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.271	 1.271	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.969	 1.969	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.245	 2.245	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.591	 2.591	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.788	 2.788	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.953	 2.953	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.094	 3.094	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.541	 3.541	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.103	 4.103	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.176	 4.176	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.266	 4.266	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.367	 1.367	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.178	 2.178	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.517	 2.517	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.952	 2.952	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.125	 3.125	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.093	 4.093	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.275	 4.275	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.305	 4.305	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.305	 4.305	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.306	 4.306	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.307	 4.307	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.356	 1.356	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.157	 2.157	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.563	 2.563	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.004	 3.004	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.193	 3.193	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.978	 3.978	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.337	 4.337	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.349	 4.349	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.350	 4.350	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.347	 4.347	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.348	 4.348	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.407	 1.407	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.847	 1.847	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.166	 2.166	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.412	 2.412	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.663	 2.663	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.810	 2.810	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.958	 2.958	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.604	 3.604	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.989	 3.989	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.092	 4.092	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.337	 4.337	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.661	 1.661	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.209	 2.209	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.576	 2.576	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.059	 3.059	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.469	 3.469	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.669	 3.669	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.715	 3.715	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.754	 3.754	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.750	 3.750	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.749	 3.749	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.748	 3.748	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.658	 1.658	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.221	 2.221	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.583	 2.583	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.066	 3.066	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.521	 3.521	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.710	 3.710	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.787	 3.787	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.827	 3.827	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.835	 3.835	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.839	 3.839	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.844	 3.844	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.397	 1.397	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.748	 1.748	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.169	 2.169	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.360	 2.360	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.440	 2.440	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.538	 2.538	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.835	 2.835	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.099	 3.099	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.211	 4.211	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.339	 4.339	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.470	 4.470	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.546	 1.546	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.000	 2.000	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.843	 2.843	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.279	 3.279	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.576	 3.576	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.874	 3.874	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.906	 3.906	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.892	 3.892	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.884	 3.884	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.880	 3.880	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.874	 3.874	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.520	 1.520	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.033	 2.033	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.811	 2.811	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.261	 3.261	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.542	 3.542	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.891	 3.891	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.007	 4.007	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.949	 3.949	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.987	 3.987	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.001	 4.001	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.988	 3.988	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.390	 1.390	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.669	 1.669	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.084	 2.084	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.250	 2.250	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.268	 2.268	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.574	 2.574	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.750	 2.750	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.210	 3.210	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.833	 3.833	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=3.934	 3.934	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=4.160	 4.160	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.821	 1.821	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.098	 2.098	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.609	 2.609	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.789	 2.789	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.666	 2.666	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.705	 2.705	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.720	 2.720	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.720	 2.720	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.713	 2.713	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.718	 2.718	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.721	 2.721	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.882	 1.882	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.260	 2.260	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.793	 2.793	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.992	 2.992	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.901	 2.901	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.963	 2.963	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.983	 2.983	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.965	 2.965	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.963	 2.963	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.963	 2.963	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.962	 2.962	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.156	 1.156	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.471	 1.471	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.649	 1.649	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.746	 1.746	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=1.805	 1.805	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.017	 2.017	 0.000	 0	 16000	0.0000
 tmp1.wav	 tmp2.wav	 SQValue=2.240	 2.240	 0.000	 0	 16000	0.0000
