DEGRADED	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 tmp2.wav	 3.619	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.072	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.145	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.177	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.179	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.178	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.177	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.903	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.004	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.270	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.740	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.971	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.206	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.394	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.740	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.995	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.101	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.330	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.906	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.157	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.617	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.114	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.429	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.641	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.690	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.660	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.657	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.655	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.653	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.946	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.171	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.636	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.200	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.596	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.912	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.938	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.963	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.968	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.970	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.971	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.125	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.743	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.128	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.480	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.854	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.111	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.219	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.735	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.262	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.339	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.377	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.189	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.860	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.332	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.748	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.110	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.312	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.384	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.397	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.396	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.395	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.394	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.162	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.871	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.329	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.823	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.217	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.550	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.614	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.624	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.623	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.624	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.623	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.552	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.087	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.457	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.656	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.879	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.979	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.027	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.847	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.193	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.336	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.364	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.803	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.401	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.719	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.995	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.139	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.233	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.229	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.236	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.239	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.240	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.239	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.781	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.424	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.807	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.078	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.206	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.298	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.307	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.311	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.316	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.315	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.313	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.599	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.797	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.193	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.456	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.661	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.891	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.142	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.636	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.092	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.175	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.371	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.853	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.003	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.633	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.935	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.173	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.291	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.317	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.305	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.306	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.308	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.306	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.825	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.043	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.699	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.067	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.334	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.586	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.589	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.599	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.607	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.604	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.602	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.669	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.096	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.565	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.738	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.923	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.243	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.464	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.757	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.991	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.369	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.473	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.794	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.237	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.934	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.180	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.543	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.782	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.898	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.904	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.903	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.896	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.897	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.744	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.238	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.921	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.162	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.494	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.843	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.900	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.943	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.943	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.937	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.936	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.346	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.709	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.985	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.384	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.642	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.855	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.974	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.585	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.230	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.346	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.409	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.496	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.959	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.260	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.854	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.158	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.500	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.617	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.595	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.600	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.598	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.598	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.418	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.966	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.257	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.907	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.274	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.669	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.806	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.806	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.812	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.812	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.811	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.813	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.086	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.343	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.650	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.804	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.187	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.321	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.782	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.275	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.396	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.456	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.967	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.245	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.577	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.999	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.173	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.265	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.277	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.285	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.286	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.285	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.284	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.954	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.268	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.648	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.094	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.342	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.506	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.522	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.525	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.529	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.530	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.528	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.584	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.068	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.301	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.730	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.944	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.245	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.331	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.807	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.175	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.284	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.407	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.726	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.289	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.663	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.191	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.402	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.609	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.620	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.635	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.634	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.633	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.633	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.672	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.242	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.653	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.198	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.431	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.706	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.727	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.739	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.743	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.742	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.742	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.711	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.960	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.310	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.533	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.682	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.871	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.024	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.520	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.263	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.369	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.442	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.027	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.267	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.741	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.113	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.342	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.604	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.655	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.673	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.669	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.672	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.672	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.001	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.265	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.805	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.209	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.468	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.740	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.787	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.846	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.845	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.844	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.846	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.320	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.778	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.180	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.342	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.497	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.665	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.940	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.418	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.145	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.241	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.393	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.479	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.174	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.684	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.009	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.355	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.689	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.830	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.874	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.855	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.864	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.866	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.455	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.118	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.671	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.986	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.369	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.770	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.913	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.980	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.985	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.982	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.985	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.313	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.667	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.030	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.283	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.478	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.698	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.847	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.337	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.183	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.430	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.478	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.614	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.112	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.497	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.968	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.363	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.749	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.800	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.817	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.819	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.820	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.825	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.629	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.143	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.571	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.029	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.600	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.065	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.175	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.229	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.228	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.237	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.236	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.622	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.802	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.162	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.568	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.654	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.819	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.011	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.483	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.984	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.038	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.241	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.869	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.112	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.524	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.080	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.286	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.363	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.393	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.390	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.386	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.387	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.387	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.843	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.112	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.643	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.151	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.429	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.581	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.607	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.603	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.604	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.606	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.607	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.512	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.839	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.181	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.507	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.657	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.847	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.974	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.476	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.288	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.339	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.419	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.758	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.250	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.674	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.243	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.575	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.023	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.049	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.077	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.083	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.077	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.081	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.717	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.242	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.655	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.274	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.565	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.972	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.002	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.049	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.063	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.064	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.065	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.455	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.762	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.071	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.457	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.661	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.765	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.908	 0.000	 0	 16000	0.0000
 tmp2.wav	 3.414	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.068	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.166	 0.000	 0	 16000	0.0000
 tmp2.wav	 4.202	 0.000	 0	 16000	0.0000
 tmp2.wav	 1.740	 0.000	 0	 16000	0.0000
 tmp2.wav	 2.027	 0.000	 0	 16000	0.0000
